Fecha,product_id,Código,Categoría,Producto,Precio Costo,Total COGS,Plataforma,Cuenta,Cantidad,Precio Unitario,Monto,sale_id
2022-09-22,582,9.87E+11,Fotocopia,Certificado Domicilio,0,0,,Efectivo,2,350,700,5969
2022-09-22,135,7.79E+12,Chocolate,Chocolate Mani Vizzio Bonafide 85g,174,174,,Efectivo,1,250,250,5970
2022-09-22,480,78401068,Cigarrillo,Rodeo 20 20,110,110,,Efectivo,1,170,170,5971
2022-09-22,148,7.79E+12,Gaseosa,Coca Cola 2250ml,317,317,,Efectivo,1,420,420,5972
2022-09-22,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,130,,Efectivo,130,1,150,5973
2022-09-22,116,6.21E+11,Golosina,Caramelos 1,7,56,,Efectivo,8,10,80,5974
2022-09-22,406,7.80E+12,Snack,Papas Clásicas Quento 100 grs,158,158,,Efectivo,1,300,300,5975
2022-09-22,148,7.79E+12,Gaseosa,Coca Cola 2250ml,317,317,,Efectivo,1,420,420,5976
2022-09-22,182,7.79E+12,Galletita,Diversión Arcor 398g,194,194,,Efectivo,1,300,300,5977
2022-09-22,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,,Efectivo,200,1,220,5978
2022-09-22,164,7.79E+12,Galletita,Criollitas Bagley Pack Familiar x 3 300g,129,129,,Efectivo,1,210,0,5979
2022-09-22,401,7.79E+12,Snack,Palios Salados OVNI 150g,114,114,,Efectivo,1,200,0,5980
2022-09-22,591,7.79E+12,Farmacia,Uvasal Naranja 5g,53,53,,Efectivo,1,80,0,5981
2022-09-22,432,77960900,Cigarrillo,Pier Rojo 20 20,130,130,,Efectivo,1,180,180,5982
2022-09-22,19,76625297088,Librería,Adhesivo Vinilico Acuarel 50g,45,45,,Efectivo,1,200,200,5983
2022-09-22,268,7.79E+12,Cerveza,Imperial Golden  473ml,150,150,,Efectivo,1,230,230,5984
2022-09-22,516,3.52E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,,Efectivo,2,10,20,5985
2022-09-22,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,,Efectivo,200,1,220,5986
2022-09-22,64,7.80E+12,Varios,Barbijos 1,75,150,,Efectivo,2,100,200,5987
2022-09-22,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,500,,Efectivo,500,1,550,5988
2022-09-22,192,7.79E+12,Aperitivo,Dr. Lemon Limon 473 ml,192,192,,Efectivo,1,260,260,5989
2022-09-22,148,7.79E+12,Gaseosa,Coca Cola 2250ml,317,317,,Efectivo,1,420,420,5990
2022-09-22,8,7.79E+12,Galletita,9 de Oro Agridulce  200g,98,98,,Efectivo,1,150,150,5991
2022-09-22,349,77983343,Cigarrillo,Marlboro  Común 12,240,240,,Efectivo,1,330,330,5992
2022-09-22,316,77976505,Cigarrillo,Lucky Strike  Común 12 ,210,210,,Efectivo,1,300,300,5993
2022-09-22,312,3.06E+12,Varios,Liyo Caja 50,60,60,,Efectivo,1,140,140,5994
2022-09-22,289,77917805,Chocolate,Las Colonias Blanco Triple 1,44,88,,Mercado Pago,2,80,160,5995
2022-09-22,512,7.80E+12,Agua Saborizada,Sierra de Los Padres Naranja 500ml,73,73,,Mercado Pago,1,100,100,5996
2022-09-22,129,77953513,Cigarrillo,Chesterfield 20 Común ,280,280,,Efectivo,1,370,370,5997
2022-09-22,567,7.79E+12,Chocolate,Tofi Negro Triple 1,98,98,,Mercado Pago,1,140,140,5998
2022-09-22,183,6.96E+11,Fotocopia,DNI 1,0,0,,Efectivo,1,20,20,5999
2022-09-22,432,77960900,Cigarrillo,Pier Rojo 20 20,130,260,,Efectivo,2,180,360,6000
2022-09-22,2,7.79E+12,Cerveza,1890,204,204,,Efectivo,1,300,0,6001
2022-09-22,454,7.79E+12,Farmacia,Prime Texturado 3,285,285,,Efectivo,1,400,400,6002
2022-09-22,429,77912879,Cigarrillo,Philip Morris 20 Común 20,340,340,,Efectivo,1,450,450,6003
2022-09-22,466,7.79E+12,Cerveza,Quilmes Bajo Cero Retornable 1000ml,260,260,,Efectivo,1,400,400,6004
2022-09-22,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,700,,Efectivo,700,1,770,6005
2022-09-22,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,700,,Efectivo,700,1,770,6006
2022-09-22,321,77977038,Cigarrillo,Lucky Strike  Convertible Box 20,380,380,,Efectivo,1,490,490,6007
2022-09-22,213,7.79E+12,Gaseosa,Fanta 2250ml,263,263,,Efectivo,1,420,420,6008
2022-09-22,431,77971913,Cigarrillo,Philip Morris Convertible 12,210,210,,Efectivo,1,300,300,6009
2022-09-22,591,7.79E+12,Farmacia,Uvasal Naranja 5g,53,53,,Efectivo,1,80,80,6010
2022-09-22,607,7.80E+12,Agua,"Vitalisima 1,5 L",94,94,,Efectivo,1,150,150,6011
2022-09-23,575,77931764,Golosina,Topline Seven X-plosive Mint 14g,78,78,,Efectivo,1,100,100,6012
2022-09-23,353,77947550,Cigarrillo,Marlboro Fusión 20 Box,390,390,,Efectivo,1,480,480,6013
2022-09-23,349,77983343,Cigarrillo,Marlboro  Común 12,240,240,,Efectivo,1,330,330,6014
2022-09-23,183,6.96E+11,Fotocopia,DNI 1,0,0,,Efectivo,2,20,40,6015
2022-09-23,356,77941558,Cigarrillo,Master Común 20,120,360,,Efectivo,3,180,540,6016
2022-09-23,362,7.79E+12,Mercadito,Mayonesa Helmans Clásica 125cc,83.49,83.49,,Efectivo,1,120,120,6017
2022-09-23,183,6.96E+11,Fotocopia,DNI 1,0,0,,Efectivo,4,20,80,6018
2022-09-23,516,3.52E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,,Efectivo,15,10,150,6019
2022-09-23,517,1.53E+11,Fotocopia,SIMPLE FAZ LEGAL / DOBLE FAZ A4 1,0,0,,Efectivo,2,20,40,6020
2022-09-23,272,1.48E+11,Fotocopia,IMPRESIÓN A4 1,0,0,,Efectivo,22,20,440,6021
2022-09-23,183,6.96E+11,Fotocopia,DNI 1,0,0,,Efectivo,1,20,20,6022
2022-09-23,582,9.87E+11,Fotocopia,CUIL,0,0,,Efectivo,1,70,70,6023
2022-09-23,480,78401068,Cigarrillo,Rodeo 20 20,110,110,,Efectivo,1,170,170,6024
2022-09-23,183,6.96E+11,Fotocopia,DNI 1,0,0,,Efectivo,1,20,20,6025
2022-09-23,117,7.79E+12,Golosina,Caramelos Alka ,1.8,14.4,,Efectivo,8,3.33,26.67,6026
2022-09-23,384,7.79E+12,Golosina,Mister Pop con Chicle,22.5,67.5,,Efectivo,3,30,90,6027
2022-09-23,514,7.80E+12,Agua Saborizada,Sierra de los Padres Pomelo 2250ml,215,215,,Efectivo,1,300,300,6028
2022-09-23,127,7.79E+12,Jugo,Cepita Naranja 1500ml,250,250,,Efectivo,1,380,380,6029
2022-09-23,57,7.79E+12,Agua Saborizada,Baggio Fresh Pomelo 1500ml,101.67,101.67,,Efectivo,1,170,170,6030
2022-09-23,504,7.80E+12,Farmacia,Sertal Compuesto,20,20,,Efectivo,1,40,40,6031
2022-09-23,497,7.90E+12,Cerveza,Schin  473ml,120,120,,Efectivo,1,180,180,6032
2022-09-23,539,4.61E+11,Cigarrillo,Suelto Nacional 1,19,38,,Efectivo,2,30,60,6033
2022-09-23,214,7.79E+12,Gaseosa,Fanta 375ml,100,100,,Efectivo,1,140,140,6034
2022-09-23,443,7.79E+12,Agua Saborizada,Powerade Frutos Tropicales 500ml,150,150,,Efectivo,1,200,200,6035
2022-09-23,428,77981813,Cigarrillo,Philip Morris  Común 12,210,210,,Efectivo,1,300,300,6036
2022-09-23,443,7.79E+12,Agua Saborizada,Powerade Frutos Tropicales 500ml,150,150,,Efectivo,1,200,200,6037
2022-09-23,183,6.96E+11,Fotocopia,DNI 1,0,0,,Efectivo,1,20,20,6038
2022-09-23,76,77922120,Chocolate,Block Cofler 110g,218,218,,Efectivo,1,280,280,6039
2022-09-23,272,1.48E+11,Fotocopia,IMPRESIÓN A4 1,0,0,,Efectivo,4,20,80,6040
2022-09-23,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,500,,Efectivo,500,1,550,6041
2022-09-23,89,7.79E+12,Cerveza,Brahma  473ml,150,150,,Efectivo,1,230,230,6042
2022-09-23,353,77947550,Cigarrillo,Marlboro Fusión 20 Box,390,390,,Efectivo,1,480,480,6043
2022-09-23,57,7.79E+12,Agua Saborizada,Baggio Fresh Pomelo 1500ml,101.67,203.34,,Efectivo,2,170,0,6044
2022-09-23,433,77962737,Cigarrillo,Pier Verde 20 20,130,130,,Efectivo,1,180,180,6045
2022-09-23,603,7.80E+12,Agua,Villamanaos 600ml,36,36,,Efectivo,1,100,100,6046
2022-09-23,384,7.79E+12,Golosina,Mister Pop con Chicle,22.5,22.5,,Efectivo,1,30,30,6047
2022-09-23,468,7.79E+12,Cerveza,Quilmes Negra  473ml,128,128,,Efectivo,1,250,0,6048
2022-09-23,385,70847032861,Energizante,Monster Energy Ultra 473cc,194,194,,Efectivo,1,320,320,6049
2022-09-23,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,300,,Efectivo,300,1,330,6050
2022-09-23,427,7.79E+12,Gaseosa,Pepsi Lata 354ml,90,90,,Efectivo,1,130,0,6051
2022-09-23,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,360,,Efectivo,360,1,400,6052
2022-09-23,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,500,,Efectivo,500,1,550,6053
2022-09-23,96,4.27E+11,Farmacia,Buscapina Dúo,58,58,,Efectivo,1,80,80,6054
2022-09-23,189,7.79E+12,Snack,Doritos Sabor Queso 85 grs,261.54,261.54,,Efectivo,1,350,350,6055
2022-09-23,497,7.90E+12,Cerveza,Schin  473ml,120,120,,Efectivo,1,180,180,6056
2022-09-23,157,7.79E+12,Cerveza,Corona  710ml,300,300,,Efectivo,1,420,420,6057
2022-09-23,166,7.79E+12,Bebida Blanca,CuernaVaca Tequila 1000ml,488,488,,Efectivo,1,650,650,6058
2022-09-23,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,100,,Efectivo,100,1,110,6059
2022-09-23,317,77976994,Cigarrillo,Lucky Strike  Convertible 12,210,210,,Efectivo,1,270,270,6060
2022-09-23,447,7.79E+12,Farmacia,Prime Espermicida 3,285,285,,Efectivo,1,400,400,6061
2022-09-23,536,7.79E+12,Gaseosa,Sprite Retornable 2000ml,173,173,,Efectivo,1,320,320,6062
2022-09-23,157,7.79E+12,Cerveza,Corona  710ml,300,300,,Efectivo,1,420,420,6063
2022-09-23,129,77953513,Cigarrillo,Chesterfield 20 Común ,280,280,,Efectivo,1,370,370,6064
2022-09-23,116,6.21E+11,Golosina,Caramelos 1,7,63,,Efectivo,9,10,90,6065
2022-09-23,254,7.79E+12,Cerveza,Heineken  473ml,173,173,,Efectivo,1,240,240,6066
2022-09-23,501,7.79E+12,Gaseosa,Secco Naranja 3000ml,180,180,,Efectivo,1,300,300,6067
2022-09-23,239,7.79E+12,Chocolate,Georgalos Full Maní 100g,180,360,,Efectivo,2,240,0,6068
2022-09-24,538,5.80E+11,Cigarrillo,Suelto Barato 1,11,33,,Efectivo,3,20,60,6069
2022-09-23,117,7.79E+12,Golosina,Caramelos Alka ,1.8,3.6,,Efectivo,2,3.33,6.67,6070
2022-09-23,468,7.79E+12,Cerveza,Quilmes Negra  473ml,128,128,,Efectivo,1,250,0,6071
2022-09-23,2,7.79E+12,Cerveza,1890,204,204,,Efectivo,1,300,300,6072
2022-09-23,254,7.79E+12,Cerveza,Heineken  473ml,173,173,,Efectivo,1,240,0,6073
2022-09-24,290,77917812,Chocolate,Las Colonias Negro Triple 1,44,44,,Efectivo,1,80,80,6074
2022-09-24,370,77958648,Golosina,"Menthoplus Strong 29,4g",48,48,,Efectivo,1,80,80,6075
2022-09-24,585,7.79E+12,Galletita,Trío Pepas 200g,98,98,,Efectivo,1,150,150,6076
2022-09-24,105,7.79E+12,Mercadito,Café 5 Hispanos 5g,20,60,,Efectivo,3,30,90,6077
2022-09-24,240,GOMITASMOGUL,Golosina,Gomitas Fantasía 100 grs,83,83,,Efectivo,1,100,100,6078
2022-09-24,517,1.53E+11,Fotocopia,SIMPLE FAZ LEGAL / DOBLE FAZ A4 1,0,0,,Efectivo,3,20,60,6079
2022-09-24,517,1.53E+11,Fotocopia,SIMPLE FAZ LEGAL / DOBLE FAZ A4 1,0,0,,Efectivo,5,20,100,6080
2022-09-24,384,7.79E+12,Golosina,Mister Pop con Chicle,22.5,90,,Efectivo,4,30,120,6081
2022-09-24,272,1.48E+11,Fotocopia,IMPRESIÓN A4 1,0,0,,Efectivo,2,20,40,6082
2022-09-24,429,77912879,Cigarrillo,Philip Morris 20 Común 20,340,340,,Efectivo,1,450,450,6083
2022-09-24,603,7.80E+12,Agua,Villamanaos 600ml,36,72,,Efectivo,2,100,200,6084
2022-09-24,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,700,,Efectivo,700,1,770,6085
2022-09-24,351,77916433,Cigarrillo,Marlboro  Común 20,380,380,,Efectivo,1,490,490,6086
2022-09-24,398,7.79E+12,Galletita,Oblita Vainilla 50 g,47,47,,Efectivo,1,70,70,6087
2022-09-24,405,7.79E+12,Farmacia,Pañuelos Descartables 1,23,69,,Efectivo,3,30,90,6088
2022-09-24,582,9.87E+11,Fotocopia,Certificado Domicilio,0,0,,Efectivo,1,350,350,6089
2022-09-24,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,1000,,Efectivo,1000,1,1000,6090
2022-09-24,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,180,,Efectivo,180,1,200,6091
2022-09-24,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,220,,Efectivo,220,1,250,6092
2022-09-24,57,7.79E+12,Agua Saborizada,Baggio Fresh Pomelo 1500ml,101.67,101.67,,Efectivo,1,170,170,6093
2022-09-24,530,7.80E+12,Soda,Soda Vitalissima 2000ml,113,113,,Efectivo,1,200,0,6094
2022-09-24,578,7.79E+12,Vino,Toro Viejo Clásico Tinto 1125ml,385.44,385.44,,Efectivo,1,530,0,6095
2022-09-24,480,78401068,Cigarrillo,Rodeo 20 20,110,110,,Efectivo,1,170,170,6096
2022-09-24,618,7.79E+12,Mercadito,Yerba Mate Unión 500g,284,284,,Efectivo,1,450,450,6097
2022-09-24,129,77953513,Cigarrillo,Chesterfield 20 Común ,280,280,,Efectivo,1,370,370,6098
2022-09-24,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,300,,Efectivo,300,1,330,6099
2022-09-24,54,7.79E+12,Agua Saborizada,Baggio Fresh Naranja 1500ml,101.67,101.67,,Efectivo,1,170,170,6100
2022-09-24,8,7.79E+12,Galletita,9 de Oro Agridulce  200g,98,98,,Efectivo,1,150,150,6101
2022-09-24,304,7.80E+12,Agua Saborizada,Levité Naranja 2250ml,175,175,,Efectivo,1,260,260,6102
2022-09-24,256,HIELOCHICO,Varios,Hielo Botella Chica 1,0,0,,Efectivo,1,30,30,6103
2022-09-24,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,,Efectivo,200,1,220,6104
2022-09-24,500,7.79E+12,Gaseosa,Secco Lima 3000ml,180,180,,Efectivo,1,300,300,6105
2022-09-24,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,1000,,Efectivo,1000,1,1100,6106
2022-09-24,574,77948496,Golosina,Topline Seven Violet Cherry 14g,78,78,,Efectivo,1,100,100,6107
2022-09-24,105,7.79E+12,Mercadito,Café 5 Hispanos 5g,20,20,,Efectivo,1,30,30,6108
2022-09-24,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,,Efectivo,200,1,220,6109
2022-09-24,347,3.09E+12,Farmacia,Máquina de afeitar Bic Flex2 Cabeza Móvil,103,103,,Efectivo,1,200,200,6110
2022-09-24,313,30042452,Varios,Liyo X2 2,2.5,10,,Efectivo,4,2.5,10,6111
2022-09-24,321,77977038,Cigarrillo,Lucky Strike  Convertible Box 20,380,380,,Efectivo,1,490,490,6112
2022-09-24,183,6.96E+11,Fotocopia,DNI 1,0,0,,Efectivo,1,20,20,6113
2022-09-24,517,1.53E+11,Fotocopia,SIMPLE FAZ LEGAL / DOBLE FAZ A4 1,0,0,,Efectivo,3,20,60,6114
2022-09-24,516,3.52E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,,Efectivo,1,10,10,6115
2022-09-24,539,4.61E+11,Cigarrillo,Suelto Nacional 1,19,57,,Efectivo,3,30,90,6116
2022-09-24,538,5.80E+11,Cigarrillo,Suelto Barato 1,11,66,,Efectivo,6,20,120,6117
2022-09-24,551,7.62E+12,Jugo,Tang Naranja Dulce 18g,28,28,,Efectivo,1,60,60,6118
2022-09-24,539,4.61E+11,Cigarrillo,Suelto Nacional 1,19,57,,Efectivo,3,30,90,6119
2022-09-24,571,77939753,Golosina,Topline Seven Atomic Strong 14g,78,78,,Efectivo,1,100,100,6120
2022-09-24,54,7.79E+12,Agua Saborizada,Baggio Fresh Naranja 1500ml,101.67,101.67,,Efectivo,1,170,170,6121
2022-09-24,511,7.80E+12,Agua Saborizada,Sierra de Los Padres Naranja 2250ml,215,215,,Efectivo,1,300,300,6122
2022-09-24,151,7.79E+12,Gaseosa,Coca Cola Retornable 1500ml,250,250,,Efectivo,1,320,320,6123
2022-09-24,148,7.79E+12,Gaseosa,Coca Cola 2250ml,317,634,,Efectivo,2,420,840,6124
2022-09-24,317,77976994,Cigarrillo,Lucky Strike  Convertible 12,210,210,,Efectivo,1,270,270,6125
2022-09-24,403,7.79E+12,Farmacia,Pañal Huggies M 1,38,76,,Efectivo,2,60,120,6126
2022-09-24,407,7.80E+12,Snack,Papas Clásicas Quento 50 grs,78,78,,Efectivo,1,150,150,6127
2022-09-24,62,7.79E+12,Jugo,Baggio Pronto Multifruta 200ml,55.86,55.86,,Efectivo,1,100,100,6128
2022-09-24,597,VASOSDESCARTABLESX1LITRO,Cotillón,Vasos descartables x 1 litro ,45,45,,Efectivo,1,100,100,6129
2022-09-24,116,6.21E+11,Golosina,Caramelos 1,7,56,,Efectivo,8,10,80,6130
2022-09-24,217,7.80E+12,Aperitivo,Fernandito 1000ml,113,113,,Efectivo,1,180,0,6131
2022-09-24,585,7.79E+12,Galletita,Trío Pepas 200g,98,196,,Efectivo,2,150,300,6132
2022-09-24,458,7.79E+12,Cerveza,Promoción Brahma + Vaso,225,225,,Efectivo,1,450,450,6133
2022-09-24,210,7.79E+12,Vino,Estancia Mendoza Chenin Chardonnay 750ml,422,844,,Efectivo,2,550,1100,6134
2022-09-24,117,7.79E+12,Golosina,Caramelos Alka ,1.8,14.4,,Efectivo,8,3.33,26.67,6135
2022-09-24,352,77978141,Cigarrillo,Marlboro Fusión 12,220,220,,Mercado Pago,1,310,310,6136
2022-09-24,428,77981813,Cigarrillo,Philip Morris  Común 12,210,210,,Efectivo,1,300,300,6137
2022-09-24,201,6.90E+12,Varios,Encendedor Candela 1,62,62,,Efectivo,1,100,100,6138
2022-09-24,148,7.79E+12,Gaseosa,Coca Cola 2250ml,317,317,,Efectivo,1,420,420,6139
2022-09-24,157,7.79E+12,Cerveza,Corona  710ml,300,300,,Efectivo,1,420,420,6140
2022-09-24,538,5.80E+11,Cigarrillo,Suelto Barato 1,11,77,,Efectivo,7,20,140,6141
2022-09-24,349,77983343,Cigarrillo,Marlboro  Común 12,240,240,,Efectivo,1,330,330,6142
2022-09-24,568,77916389,Golosina,"Topline Fruta 6,7g",38,38,,Efectivo,1,80,80,6143
2022-09-25,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,450,,Efectivo,450,1,500,6144
2022-09-25,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,450,,Efectivo,450,1,500,6145
2022-09-25,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,300,,Efectivo,300,1,330,6146
2022-09-25,129,77953513,Cigarrillo,Chesterfield 20 Común ,280,280,,Efectivo,1,370,370,6147
2022-09-25,585,7.79E+12,Galletita,Trío Pepas 200g,98,98,,Efectivo,1,150,150,6148
2022-09-25,490,7.79E+12,Embutidos,Salchichas 66 200 grs,81,81,,Efectivo,1,120,120,6149
2022-09-25,601,7.79E+12,Varios,Velas Amanecer 1,53,106,,Efectivo,2,100,200,6150
2022-09-25,117,7.79E+12,Golosina,Caramelos Alka ,1.8,21.6,,Efectivo,12,3.33,40,6151
2022-09-25,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,300,,Efectivo,300,1,330,6152
2022-09-25,429,77912879,Cigarrillo,Philip Morris 20 Común 20,340,340,,Efectivo,1,450,450,6153
2022-09-25,272,1.48E+11,Fotocopia,IMPRESIÓN A4 1,0,0,,Efectivo,1,20,20,6154
2022-09-25,384,7.79E+12,Golosina,Mister Pop con Chicle,22.5,22.5,,Efectivo,1,30,30,6155
2022-09-25,564,7.79E+12,Farmacia,Toallas Femeninas Ladysoft con alas x 8,91,91,,Efectivo,1,180,180,6156
2022-09-25,148,7.79E+12,Gaseosa,Coca Cola 2250ml,317,634,,Efectivo,2,420,840,6157
2022-09-25,76,77922120,Chocolate,Block Cofler 110g,218,218,,Efectivo,1,280,280,6158
2022-09-25,582,9.87E+11,Fotocopia,CURRICULUM VITAE,0,0,,Efectivo,1,380,380,6159
2022-09-25,228,FOLIOA4,Librería,Folio A4 1,15,15,,Efectivo,1,30,30,6160
2022-09-25,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,150,,Efectivo,150,1,170,6161
2022-09-25,272,1.48E+11,Fotocopia,IMPRESIÓN A4 1,0,0,,Efectivo,2,20,40,6162
2022-09-25,421,7.79E+12,Gaseosa,Paso de Los Toros 2250ml,263,263,,Efectivo,1,420,420,6163
2022-09-25,240,GOMITASMOGUL,Golosina,Gomitas Fantasía 100 grs,83,83,,Efectivo,1,100,100,6164
2022-09-25,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,400,,Efectivo,400,1,440,6165
2022-09-25,8,7.79E+12,Galletita,9 de Oro Agridulce  200g,98,98,,Efectivo,1,150,150,6166
2022-09-25,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,,Efectivo,200,1,220,6167
2022-09-25,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,,Efectivo,200,1,220,6168
2022-09-25,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,,Efectivo,200,1,220,6169
2022-09-25,183,6.96E+11,Fotocopia,DNI 1,0,0,,Efectivo,1,20,20,6170
2022-09-25,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,150,,Efectivo,150,1,170,6171
2022-09-25,21,aguacaliente,Agua,Agua caliente 1,56,56,,Efectivo,1,50,50,6172
2022-09-25,576,77916396,Golosina,"Topline Strong 6,7g",38,38,,Efectivo,1,80,80,6173
2022-09-25,272,1.48E+11,Fotocopia,IMPRESIÓN A4 1,0,0,,Efectivo,1,20,20,6174
2022-09-25,19,76625297088,Librería,Adhesivo Vinilico Acuarel 50g,45,45,,Efectivo,1,200,200,6175
2022-09-25,289,77917805,Chocolate,Las Colonias Blanco Triple 1,44,44,,Efectivo,1,80,80,6176
2022-09-25,290,77917812,Chocolate,Las Colonias Negro Triple 1,44,44,,Efectivo,1,80,80,6177
2022-09-25,21,aguacaliente,Agua,Agua caliente 1,56,56,,Efectivo,1,50,50,6178
2022-09-25,215,7.79E+12,Gaseosa,Fanta Retornable 2000ml,173,173,,Efectivo,1,320,320,6179
2022-09-25,575,77931764,Golosina,Topline Seven X-plosive Mint 14g,78,78,,Efectivo,1,100,100,6180
2022-09-25,57,7.79E+12,Agua Saborizada,Baggio Fresh Pomelo 1500ml,101.67,101.67,,Efectivo,1,170,170,6181
2022-09-25,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,180,,Efectivo,180,1,200,6182
2022-09-25,401,7.79E+12,Snack,Palios Salados OVNI 150g,114,114,,Efectivo,1,200,200,6183
2022-09-25,21,aguacaliente,Agua,Agua caliente 1,56,56,,Efectivo,1,50,50,6184
2022-09-25,102,7.79E+12,Gaseosa,Cabalgata Naranja 500ml,84,84,,Efectivo,1,100,100,6185
2022-09-25,88,BOCADITOSBELCHOCO,Chocolate,Bombón Bel Choco 9g,15,45,,Efectivo,3,20,60,6186
2022-09-25,356,77941558,Cigarrillo,Master Común 20,120,120,,Efectivo,1,180,0,6187
2022-09-25,538,5.80E+11,Cigarrillo,Suelto Barato 1,11,44,,Efectivo,4,20,80,6188
2022-09-25,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,100,,Efectivo,100,1,110,6189
2022-09-25,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,,Efectivo,200,1,220,6190
2022-09-25,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,100,,Efectivo,100,1,110,6191
2022-09-25,183,6.96E+11,Fotocopia,DNI 1,0,0,,Efectivo,1,20,20,6192
2022-09-25,57,7.79E+12,Agua Saborizada,Baggio Fresh Pomelo 1500ml,101.67,101.67,,Efectivo,1,170,170,6193
2022-09-25,322,7.50E+12,Varios,Magistral Marina 215ml,147,147,,Efectivo,1,180,180,6194
2022-09-25,551,7.62E+12,Jugo,Tang Naranja Dulce 18g,28,28,,Efectivo,1,60,60,6195
2022-09-25,313,30042452,Varios,Liyo X2 2,2.5,10,,Efectivo,4,2.5,10,6196
2022-09-25,272,1.48E+11,Fotocopia,IMPRESIÓN A4 1,0,0,,Efectivo,4,20,80,6197
2022-09-25,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,500,,Efectivo,500,1,550,6198
2022-09-25,431,77971913,Cigarrillo,Philip Morris Convertible 12,210,210,,Débito,1,300,300,6199
2022-09-25,70,77969095,Golosina,Beldent Fresh SparksMentol  10 grs,62.5,62.5,,Débito,1,100,100,6200
2022-09-25,466,7.79E+12,Cerveza,Quilmes Bajo Cero Retornable 1000ml,260,520,,Efectivo,2,400,800,6201
2022-09-25,240,GOMITASMOGUL,Golosina,Gomitas Fantasía 100 grs,83,166,,Efectivo,2,100,200,6202
2022-09-25,468,7.79E+12,Cerveza,Quilmes Negra  473ml,128,128,,Efectivo,1,250,0,6203
2022-09-25,362,7.79E+12,Mercadito,Mayonesa Helmans Clásica 125cc,83.49,83.49,,Efectivo,1,120,120,6204
2022-09-25,183,6.96E+11,Fotocopia,DNI 1,0,0,,Efectivo,2,20,40,6205
